gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,tenure_bucket,avg_monthly_spend,num_services,contract_commitment,high_risk_combo,treatment,observed_churn,true_uplift,estimated_uplift,uplift_quintile,segment
Male,0,No,No,63,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,No,Bank transfer (automatic),68.8,4111.35,4-6yr,65.25952380952381,4,1,0,1,0,-0.07613358429214523,-0.005656100727137937,2,Sure Thing (skip)
Male,0,Yes,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.35,278.85,1-2yr,18.59,0,2,0,0,0,-0.006635540392276086,0.008573776076265822,3,Sure Thing (skip)
Female,0,Yes,No,43,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,94.1,4107.3,2-4yr,95.51860465116279,3,0,1,1,0,-0.020985610729501544,-0.11820940034136967,0,Persuadable (target these)
Male,1,No,No,65,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,109.05,7108.2,4-6yr,109.35692307692307,5,2,0,0,0,-0.005012015303535389,0.1222197599984031,4,Sure Thing (skip)
Female,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.7,169.8,0-6mo,84.9,1,0,1,1,1,-0.042141805936459914,-0.013152576185405884,2,Lost Cause (skip)
Female,0,No,No,14,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),50.1,709.5,1-2yr,50.67857142857143,1,0,0,1,0,-0.2698377273686291,-0.0729323360026179,1,Persuadable (target these)
Female,0,Yes,Yes,68,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),109.05,7508.55,4-6yr,110.41985294117647,5,2,0,0,1,-0.02115791390643451,-0.04030229805836292,1,Sure Thing (skip)
Male,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.6,356.15,1-2yr,17.807499999999997,0,0,0,0,0,-0.15782307967179574,-0.010026902031722983,2,Sure Thing (skip)
Female,0,Yes,Yes,57,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),65.2,3687.85,4-6yr,64.69912280701755,3,0,0,0,0,-0.2941593028708301,-0.034129895095722056,1,Sure Thing (skip)
Male,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.8,1468.75,4-6yr,20.399305555555557,0,2,0,0,0,0.0,0.013686394367326875,3,Sure Thing (skip)
Male,0,No,No,6,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.4,556.35,0-6mo,92.72500000000001,2,0,1,0,1,-0.020498676884589763,0.06637041060924997,4,Lost Cause (skip)
Male,0,No,No,53,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),73.9,3958.25,4-6yr,74.68396226415095,4,2,0,0,0,-0.000925099364816901,0.005458717485233036,3,Sure Thing (skip)
Female,0,Yes,Yes,57,Yes,No,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),70.1,3913.3,4-6yr,68.65438596491228,3,1,0,0,0,-0.04129182868286324,-0.03977672390574527,1,Sure Thing (skip)
Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.1,20.1,0-6mo,20.1,0,0,0,0,0,-0.10781026127641916,0.004528272807146572,3,Sure Thing (skip)
Male,0,No,No,15,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.0,749.25,1-2yr,49.95,0,0,1,1,0,-0.30563839155865236,-0.09250540151610995,1,Persuadable (target these)
Female,1,No,No,40,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),79.2,3233.85,2-4yr,80.84625,2,0,0,1,0,-0.04107564871315662,-0.025406582872550904,2,Sure Thing (skip)
Male,0,No,No,71,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),53.95,3888.65,4-6yr,54.76971830985916,5,2,0,1,0,-0.019242626262617857,0.001271916071819419,3,Sure Thing (skip)
Female,1,Yes,No,13,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,45.3,528.45,1-2yr,40.650000000000006,2,0,1,0,0,-0.2927622943357404,-0.1573833592302289,0,Persuadable (target these)
Female,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),91.15,6637.9,4-6yr,92.19305555555555,6,2,0,1,0,-0.02616374871405569,-0.01447990759851311,2,Sure Thing (skip)
Female,0,Yes,Yes,52,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),95.7,4976.15,4-6yr,95.6951923076923,3,1,0,1,0,-0.06449479596083048,0.01941704088556595,4,Sure Thing (skip)
Female,0,Yes,No,63,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),81.15,5224.5,4-6yr,82.92857142857143,2,1,0,0,0,-0.07824905572934107,-0.03420751150952521,1,Sure Thing (skip)
Male,0,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.1,529.5,2-4yr,18.25862068965517,0,1,0,0,0,-0.0549743644869388,0.007063190870155833,3,Sure Thing (skip)
Female,0,No,No,29,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),100.55,2878.75,2-4yr,99.26724137931035,3,0,0,1,0,-0.02922452517857078,-0.15527386280638833,0,Persuadable (target these)
Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.75,67.1,0-6mo,22.366666666666664,0,0,0,0,0,-0.14278457002854517,-0.03108252241328724,1,Sure Thing (skip)
Male,0,Yes,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.6,414.95,1-2yr,21.839473684210525,0,0,0,1,0,-0.1423840732254262,-0.008857616849551081,2,Sure Thing (skip)
Male,0,Yes,Yes,61,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,99.9,6241.35,4-6yr,102.31721311475411,3,1,0,1,0,-0.05095489719859985,0.018128419090846642,4,Sure Thing (skip)
Female,0,No,No,10,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,54.25,583.0,7-12mo,58.3,2,0,1,0,0,-0.28560113405235826,-0.2113341813874172,0,Persuadable (target these)
Female,0,Yes,No,67,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),109.7,7344.45,4-6yr,109.6186567164179,5,1,0,0,0,-0.028182848960494992,-0.02430488772199982,2,Sure Thing (skip)
Male,0,No,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.55,839.4,2-4yr,19.985714285714284,0,1,0,1,0,-0.05648353325276853,0.012382988744352341,3,Sure Thing (skip)
Female,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,75.7,75.7,0-6mo,75.7,1,0,1,1,1,-0.05793727128937192,0.03669536612104285,4,Lost Cause (skip)
Female,0,No,No,5,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.0,424.75,0-6mo,84.95,1,0,1,0,1,-0.04503563618649326,0.03702767197971746,4,Lost Cause (skip)
Female,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.5,403.15,1-2yr,20.1575,0,1,0,1,0,-0.08610754483541723,0.004283891298899556,3,Sure Thing (skip)
Male,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.5,69.5,0-6mo,69.5,0,0,0,1,1,-0.02973998056273039,0.04487451198148951,4,Lost Cause (skip)
Male,0,No,No,6,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,78.95,494.95,0-6mo,82.49166666666666,2,0,1,1,1,-0.0318270783608,0.037755319140468035,4,Lost Cause (skip)
Male,0,No,No,34,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.35,3549.25,2-4yr,104.38970588235294,4,0,1,1,0,-0.037026385468491865,0.08537052228736097,4,Lost Cause (skip)
Male,0,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.6,390.4,1-2yr,18.59047619047619,0,2,0,0,0,0.0,0.01772093282016103,4,Sure Thing (skip)
Male,0,No,No,46,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,108.65,4903.2,2-4yr,106.59130434782608,5,2,0,0,1,-0.0017652568888463383,0.27938363290761575,4,Sure Thing (skip)
Male,0,Yes,Yes,34,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),97.7,3410.0,2-4yr,100.29411764705883,3,0,0,1,1,-0.019108524578304982,-0.008114109775607559,2,Lost Cause (skip)
Male,0,No,Yes,29,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,45.0,1242.45,2-4yr,42.84310344827586,4,0,0,0,0,-0.29396610231913156,-0.01792082444902,2,Sure Thing (skip)
Male,0,Yes,Yes,27,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),80.65,2209.75,2-4yr,81.8425925925926,2,1,0,1,0,-0.07498717336996519,0.004620476427890874,3,Sure Thing (skip)
Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),89.8,6510.45,4-6yr,90.42291666666667,6,2,0,1,0,-0.009447917513545678,-0.013671446909758196,2,Sure Thing (skip)
Female,0,No,No,42,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),54.55,2455.05,2-4yr,58.453571428571436,2,0,0,0,0,-0.27740489290521664,-0.05379693284280326,1,Persuadable (target these)
Female,1,No,No,27,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,78.05,2135.5,2-4yr,79.0925925925926,1,0,1,1,1,-0.05784467350671685,0.05820172402324364,4,Lost Cause (skip)
Male,0,Yes,No,66,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),66.1,4428.45,4-6yr,67.09772727272727,3,2,0,0,0,-0.012704605342743012,0.00032865821201805145,3,Sure Thing (skip)
Female,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.55,166.3,0-6mo,83.15,0,0,1,1,1,-0.029788918756897428,0.05917496375493003,4,Lost Cause (skip)
Male,0,No,No,32,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,96.2,3183.4,2-4yr,99.48125,3,0,1,0,0,-0.03322723748656693,-0.09228533848528958,1,Persuadable (target these)
Male,1,No,No,14,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.95,1036.75,1-2yr,74.05357142857143,0,0,1,1,1,-0.04220085618520014,0.18671829132982976,4,Lost Cause (skip)
Male,0,No,No,19,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,89.95,1682.4,1-2yr,88.54736842105264,3,0,0,1,0,-0.0380930277288171,-0.025420453138835397,2,Sure Thing (skip)
Male,0,No,Yes,48,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),64.4,3035.35,2-4yr,63.23645833333333,3,1,0,0,0,-0.06265288790359194,-0.0067121493068734005,2,Sure Thing (skip)
Male,0,No,No,4,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,73.9,280.85,0-6mo,70.2125,1,0,1,1,0,-0.02863799964584928,-0.07489648598876186,1,Persuadable (target these)
Male,1,Yes,No,57,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,89.85,4925.35,4-6yr,86.40964912280702,2,0,1,1,1,-0.02092812626174148,0.03666124916662894,4,Lost Cause (skip)
Male,0,Yes,Yes,58,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),75.2,4300.8,4-6yr,74.15172413793104,4,1,0,1,0,-0.043787156925736925,-0.03036738770644172,1,Sure Thing (skip)
Female,1,Yes,No,56,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),68.45,4014.0,4-6yr,71.67857142857143,4,1,0,1,0,-0.06441521585290874,-0.007682646393498516,2,Sure Thing (skip)
Female,0,Yes,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.75,1375.4,4-6yr,19.933333333333334,0,2,0,1,0,-0.016842342941730367,0.0006023238520729305,3,Sure Thing (skip)
Male,0,Yes,Yes,10,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),53.7,521.0,7-12mo,52.1,5,2,0,0,0,-0.003435164896985407,-0.02781769690743785,2,Sure Thing (skip)
Female,0,Yes,Yes,3,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,80.0,241.3,0-6mo,80.43333333333334,2,0,1,1,0,-0.020837326253837184,-0.08801137009858928,1,Persuadable (target these)
Male,0,No,No,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),26.2,954.9,2-4yr,27.282857142857143,0,1,0,0,0,-0.06651300649888328,0.016062670026820724,3,Sure Thing (skip)
Female,0,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.25,180.3,7-12mo,16.39090909090909,0,0,0,1,0,-0.1381440978455074,-0.06520601839752237,1,Persuadable (target these)
Male,0,Yes,No,56,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,100.55,5514.95,4-6yr,98.48125,3,1,0,1,0,-0.045306219882660405,0.027274915277325118,4,Sure Thing (skip)
Male,0,Yes,Yes,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.95,1222.25,4-6yr,23.965686274509803,0,2,0,0,0,0.0,0.026209193171075694,4,Sure Thing (skip)
Male,1,No,No,36,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,90.85,3186.7,2-4yr,88.51944444444445,2,0,1,0,0,-0.0033251863992026613,0.06545992810197221,4,Lost Cause (skip)
Male,0,No,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.45,106.9,0-6mo,21.380000000000003,0,2,0,1,0,-0.022996242079891583,0.02900033343780491,4,Sure Thing (skip)
Male,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.4,20.4,0-6mo,20.4,0,1,0,0,0,-0.05979152686001233,0.0014427369735628068,3,Sure Thing (skip)
Male,1,Yes,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.4,527.9,7-12mo,75.41428571428571,0,0,0,1,1,-0.0298308345507201,0.0741463692672859,4,Lost Cause (skip)
Male,0,Yes,No,69,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),53.65,3804.4,4-6yr,55.13623188405797,2,1,0,0,0,-0.06147110352798761,-0.008953000360830118,2,Sure Thing (skip)
Male,0,Yes,Yes,22,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),67.5,1544.05,1-2yr,70.18409090909091,4,1,0,1,0,-0.06973894379415205,-0.016896173674359156,2,Sure Thing (skip)
Female,0,No,No,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.2,1618.2,4-6yr,25.685714285714287,0,2,0,0,0,-0.03228343004846607,0.017751974778820727,4,Sure Thing (skip)
Female,0,Yes,Yes,55,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),75.75,4264.25,4-6yr,77.53181818181818,4,1,0,0,0,-0.05860980830956494,-0.022883111863427754,2,Sure Thing (skip)
Female,0,No,No,3,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,57.55,161.45,0-6mo,53.81666666666666,2,0,1,1,0,-0.2915253348932187,-0.3411665135210563,0,Persuadable (target these)
Male,0,Yes,Yes,67,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),81.35,5398.6,4-6yr,80.57611940298509,5,2,0,1,0,-0.008710097788785625,-0.013223168910309203,2,Sure Thing (skip)
Female,0,No,No,3,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,25.25,58.9,0-6mo,19.633333333333333,0,0,1,0,1,-0.2919106531254828,-0.24344044280900523,0,Persuadable (target these)
Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.75,19.75,0-6mo,19.75,0,0,0,0,0,-0.16649487518766512,-0.017972217832010973,2,Sure Thing (skip)
Male,0,No,No,16,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),89.05,1448.6,1-2yr,90.5375,2,0,0,1,0,-0.026485524594346534,-0.015419492599683948,2,Lost Cause (skip)
Male,0,No,Yes,62,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,104.05,6590.5,4-6yr,106.29838709677419,4,2,0,1,0,-0.007736177097902561,0.10409817971259344,4,Sure Thing (skip)
Female,0,No,No,8,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),65.5,573.15,7-12mo,71.64375,3,0,0,0,0,-0.27131077043018603,-0.1424141013681955,0,Persuadable (target these)
Male,0,No,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.1,190.25,7-12mo,21.13888888888889,0,1,0,1,0,-0.02721204350373562,-0.004409378068832811,2,Sure Thing (skip)
Female,0,Yes,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.5,146.3,0-6mo,24.383333333333336,0,0,0,1,0,-0.1458406570318373,-0.06987076432657963,1,Persuadable (target these)
Female,0,No,No,28,Yes,Yes,DSL,Yes,No,Yes,No,No,No,One year,No,Mailed check,59.0,1654.45,2-4yr,59.0875,2,1,0,1,0,-0.052723773494038055,-0.013697958003585135,2,Sure Thing (skip)
Male,0,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.4,525.55,2-4yr,20.213461538461537,0,1,0,1,0,-0.07616341993300987,0.00848255287043272,3,Sure Thing (skip)
Male,0,Yes,Yes,38,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),101.15,3956.7,2-4yr,104.1236842105263,3,0,0,1,1,-0.04930361160804561,-0.14860460426680172,0,Persuadable (target these)
Female,0,No,No,18,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.3,913.3,1-2yr,50.73888888888889,0,0,1,0,0,-0.2562575582984,-0.12926312510405008,0,Persuadable (target these)
Female,0,Yes,Yes,3,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,31.0,95.05,0-6mo,31.683333333333334,1,0,0,1,0,-0.2938521966989996,-0.15590855074795862,0,Persuadable (target these)
Male,0,Yes,No,3,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,25.0,78.25,0-6mo,26.083333333333332,0,0,0,1,0,-0.29565916107202966,-0.10815757010493421,0,Persuadable (target these)
Male,0,Yes,No,70,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),72.95,5265.55,4-6yr,75.22214285714286,4,2,0,1,0,-0.010586483818248294,0.0016206852506341733,3,Sure Thing (skip)
Male,0,Yes,Yes,67,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),69.35,4653.25,4-6yr,69.45149253731343,4,1,0,0,0,-0.061352886200660824,-0.008096828815391532,2,Sure Thing (skip)
Male,0,No,Yes,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.35,1654.6,4-6yr,23.304225352112674,0,2,0,0,0,-0.023537597596649376,0.009172899085042638,3,Sure Thing (skip)
Male,0,No,Yes,16,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,69.1,1083.7,1-2yr,67.73125,3,0,1,1,0,-0.28457459828069653,-0.12891405538115353,0,Persuadable (target these)
Female,0,Yes,Yes,10,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,65.5,616.9,7-12mo,61.69,3,0,1,0,1,-0.26155936423524845,-0.3507067518803529,0,Persuadable (target these)
Male,0,No,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),90.85,90.85,0-6mo,90.85,2,0,0,1,1,-0.042089904132476964,0.07456156288901605,4,Lost Cause (skip)
Male,0,Yes,Yes,12,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,56.3,628.65,7-12mo,52.387499999999996,1,0,0,0,1,-0.3009050872654926,-0.20865643405052298,0,Persuadable (target these)
Female,0,No,No,5,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),53.85,259.8,0-6mo,51.96,2,0,0,1,0,-0.2658610956865031,-0.2083706897027378,0,Persuadable (target these)
Female,1,Yes,No,40,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),99.2,4062.2,2-4yr,101.55499999999999,4,1,0,1,0,-0.05261554632092945,0.07093829386467512,4,Sure Thing (skip)
Male,1,Yes,No,21,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),64.95,1339.8,1-2yr,63.8,3,0,0,0,0,-0.28930777930972995,-0.08025601472721208,1,Persuadable (target these)
Male,0,No,No,9,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),68.25,576.95,7-12mo,64.10555555555555,4,0,0,0,1,-0.3037325052419038,-0.23877235753367324,0,Persuadable (target these)
Female,0,Yes,No,7,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),50.3,355.1,7-12mo,50.728571428571435,1,0,0,1,0,-0.2911693503465785,-0.22997434847443393,0,Persuadable (target these)
Female,0,No,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.05,678.2,2-4yr,17.847368421052632,0,1,0,1,0,-0.06082056655273907,0.002807816123579868,3,Sure Thing (skip)
Male,0,No,No,1,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,50.5,50.5,0-6mo,50.5,1,0,1,0,1,-0.26251491865174276,-0.260169087361265,0,Persuadable (target these)
Male,0,No,No,7,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,74.9,490.55,7-12mo,70.07857142857144,1,0,1,1,0,-0.045548729623044855,-0.2216307187390622,0,Persuadable (target these)
Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.95,137.95,0-6mo,68.975,0,0,1,1,1,-0.0312677982226721,-0.07887410006838513,1,Persuadable (target these)
Female,0,No,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.55,1080.55,4-6yr,19.295535714285712,0,2,0,0,0,0.0,0.011412681271545193,3,Sure Thing (skip)
Female,0,Yes,No,6,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,50.35,314.55,0-6mo,52.425000000000004,0,0,1,0,1,-0.31571901010182885,-0.27185165642489706,0,Persuadable (target these)
Female,0,No,No,63,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,No,Credit card (automatic),58.55,3503.5,4-6yr,55.611111111111114,2,1,0,0,1,-0.0444932074809165,-0.0314416352750394,1,Sure Thing (skip)
Female,0,No,No,64,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),110.5,7069.25,4-6yr,110.45703125,5,2,0,0,0,-0.027736758583096557,0.07655522765302089,4,Sure Thing (skip)
Male,0,Yes,No,29,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,45.9,1332.4,2-4yr,45.9448275862069,2,0,1,0,1,-0.275020067598146,-0.147921666548861,0,Persuadable (target these)
Male,0,No,No,32,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),85.65,2664.3,2-4yr,83.259375,1,0,0,0,1,-0.02629975275583884,-0.0643282486124388,1,Persuadable (target these)
Female,1,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.05,186.05,0-6mo,93.025,1,0,1,1,0,-0.013731204128042324,0.055631148180709133,4,Lost Cause (skip)
Male,0,Yes,No,60,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,94.4,5610.25,4-6yr,93.50416666666666,3,1,0,0,1,-0.051736134286596895,0.10023295532815016,4,Sure Thing (skip)
Male,0,No,No,22,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,65.05,1427.55,1-2yr,64.88863636363637,3,0,0,1,0,-0.31565935737594975,-0.022004286308982254,2,Sure Thing (skip)
Male,0,No,No,11,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,35.65,425.1,7-12mo,38.64545454545455,2,0,1,0,0,-0.2917716887073399,-0.0825938685856632,1,Persuadable (target these)
Male,1,Yes,No,57,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,90.65,5199.8,4-6yr,91.22456140350877,3,1,0,0,0,-0.0579269230597008,0.18574665439432347,4,Sure Thing (skip)
Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.15,44.15,0-6mo,44.15,0,0,0,1,1,-0.28292469829179684,-0.17713549737352408,0,Persuadable (target these)
